ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
4111,66,41,499.612,413001,3,20.3232,1,0,0,0,0,0,0
4112,43,17,177.828,831001,3,12.702,1,0,0,0,0,0,0
4113,34,9,550.42,173001,3,5.9276,2,880.672,0,0,0,1,0
4114,28,2,347.188,791111,3,9.3148,2,1363.348,0,0,0,1,0
4115,52,28,440.336,151001,4,0.8468,3,1024.628,0,0,0,0,0
4116,45,20,711.312,248001,4,9.3148,2,1524.24,0,0,0,1,0
4117,24,-2,1143.18,134003,2,60.9696,1,0,0,0,0,1,0
4118,39,14,152.424,560001,4,1.6936,3,0,0,1,0,0,0
4119,40,16,287.912,624001,1,5.9276,1,0,0,0,0,1,1
4120,30,5,719.78,132103,4,15.2424,3,0,0,0,0,1,0
4121,49,23,194.764,682555,1,11.8552,3,0,0,0,0,0,0
4122,53,27,550.42,262701,4,23.7104,2,0,0,0,0,0,1
4123,56,30,1651.26,250001,1,24.5572,1,0,0,0,0,0,0
4124,50,24,338.72,796321,4,22.0168,1,753.652,0,0,0,1,0
4125,53,29,1193.988,793120,2,1.6936,3,0,1,0,0,0,0
4126,60,34,804.46,403721,2,5.9276,2,2726.696,0,0,0,1,1
4127,58,33,194.764,582101,3,11.0084,2,1109.308,0,0,0,0,0
4128,43,19,694.376,737101,2,15.2424,2,0,0,0,0,1,1
4129,46,21,448.804,791120,4,16.0892,3,0,0,0,0,0,0
4130,29,3,84.68,506001,4,3.3872,1,736.716,0,0,0,1,1
4131,56,30,635.1,462001,1,16.0892,2,1058.5,0,0,0,1,0
4132,48,23,194.764,141001,4,3.3872,2,1033.096,0,0,0,0,0
4133,61,36,1126.244,175101,1,22.0168,1,0,0,0,0,1,0
4134,41,17,1092.372,713101,1,28.7912,1,0,0,0,0,0,1
4135,35,11,719.78,403601,4,0.8468,2,1109.308,0,0,0,0,0
4136,48,23,1422.624,794002,2,23.7104,1,2608.144,0,0,0,1,0
4137,43,19,702.844,364001,4,16.936,3,0,0,0,0,1,0
4138,37,12,440.336,624001,2,9.3148,2,0,0,0,0,1,0
4139,47,22,965.352,560001,1,5.0808,1,0,0,1,1,1,1
4140,29,3,685.908,302001,1,24.5572,3,0,0,0,0,0,0
4141,63,38,270.976,132103,1,12.702,2,0,0,0,0,0,0
4142,43,19,533.484,600001,3,17.7828,3,0,0,0,0,0,0
4143,57,32,592.76,841301,3,13.5488,3,0,0,0,0,0,0
4144,55,31,169.36,560001,2,2.5404,1,0,0,0,0,1,0
4145,47,23,1168.584,143001,2,27.9444,1,0,0,0,0,1,1
4146,58,34,533.484,226001,4,13.5488,2,0,0,0,0,0,0
4147,53,28,719.78,737101,1,11.0084,3,999.224,0,0,0,1,0
4148,59,35,1524.24,848101,2,55.042,2,0,1,1,1,1,1
4149,46,22,677.44,563101,4,16.936,3,0,0,0,0,1,0
4150,41,15,448.804,842001,1,5.9276,3,0,0,0,0,1,0
4151,46,20,609.696,148001,2,14.3956,2,635.1,0,0,0,1,0
4152,44,18,1041.564,624001,3,49.9612,1,0,1,0,1,1,1
4153,44,18,770.588,753001,2,6.7744,3,0,0,0,0,1,0
4154,50,26,1253.264,791120,2,57.5824,1,0,0,0,0,1,0
4155,51,25,1380.284,781001,2,11.0084,3,0,1,0,0,1,0
4156,55,30,237.104,797001,4,0.8468,3,1261.732,0,0,0,1,1
4157,37,12,1634.324,380001,1,72.8248,1,0,0,0,0,0,0
4158,34,10,186.296,580001,3,7.6212,3,0,0,0,0,1,0
4159,59,34,626.632,127021,4,5.9276,1,0,0,0,0,1,1
4160,45,20,592.76,582101,4,16.0892,3,0,0,0,0,1,1
4161,30,4,93.148,173001,1,0.8468,2,0,0,0,0,1,1
4162,32,8,516.548,628001,3,22.0168,2,0,0,0,0,0,0
4163,61,37,347.188,799120,1,6.7744,1,0,0,0,0,1,1
4164,54,28,914.544,762001,4,16.0892,2,0,1,0,0,1,0
4165,35,10,194.764,793120,4,9.3148,3,0,0,0,0,0,1
4166,63,38,1143.18,403001,2,32.1784,3,1549.644,1,0,0,0,0
4167,66,40,254.04,842001,2,5.9276,3,728.248,0,0,0,0,0
4168,48,24,1219.392,563101,4,29.638,2,0,1,0,0,0,0
4169,60,34,1177.052,491001,4,3.3872,1,0,1,0,0,1,0
4170,41,17,1210.924,686001,2,22.8636,3,1769.812,1,0,0,1,0
4171,31,7,372.592,607001,1,10.1616,1,0,0,0,0,1,1
4172,58,31,414.932,834001,4,21.17,2,0,0,0,0,1,0
4173,67,42,635.1,797112,4,0.8468,2,1541.176,0,0,0,1,0
4174,35,9,364.124,842001,2,2.5404,1,0,0,0,0,1,0
4175,40,14,499.612,125001,3,4.234,3,0,0,0,0,1,0
4176,42,17,1304.072,759001,3,41.4932,1,0,1,0,1,1,1
4177,44,18,635.1,500001,1,5.9276,3,0,0,0,0,0,1
4178,47,23,635.1,380001,1,22.0168,2,0,0,0,0,0,1
4179,59,35,745.184,796001,2,13.5488,1,2354.104,0,0,0,0,0
4180,29,3,770.588,518001,1,28.7912,3,0,1,0,0,0,0
4181,36,6,93.148,331001,1,5.67356,3,0,0,1,1,1,1
4182,47,22,186.296,176001,1,3.3872,3,0,0,0,0,1,0
4183,55,29,414.932,791111,2,6.7744,3,1862.96,0,0,0,0,1
4184,41,17,1185.52,700001,1,29.638,1,2896.056,0,0,0,0,0
4185,51,25,838.332,363001,2,20.3232,2,0,0,0,0,0,0
4186,26,2,694.376,673001,2,21.17,1,1685.132,0,0,0,0,0
4187,33,9,84.68,794002,4,8.468,1,685.908,0,0,0,0,1
4188,30,5,923.012,759001,4,18.6296,2,872.204,0,0,0,0,1
4189,30,4,381.06,331001,4,11.0084,3,0,0,0,0,0,0
4190,45,19,787.524,834001,2,14.3956,2,0,0,0,0,0,0
4191,40,16,753.652,132103,3,33.0252,2,1829.088,1,1,1,1,0
4192,42,15,330.252,127021,3,8.468,2,1117.776,0,0,0,0,0
4193,50,26,177.828,194101,1,1.6936,1,753.652,0,0,0,1,0
4194,62,37,262.508,695001,3,1.6936,1,0,0,0,0,1,0
4195,63,37,262.508,194101,1,4.234,3,0,0,0,0,1,0
4196,43,19,440.336,364001,4,18.6296,2,0,0,0,0,0,0
4197,49,25,110.084,176215,1,7.6212,3,0,0,0,0,1,0
4198,51,25,177.828,143001,2,3.3872,3,643.568,0,1,0,1,0
4199,61,36,423.4,522001,4,14.3956,1,1600.452,0,0,0,1,0
4200,43,19,685.908,641001,4,1.6936,3,0,0,0,0,0,1
4201,43,19,626.632,695001,4,16.0892,1,0,0,0,0,0,1
4202,61,36,753.652,799001,3,4.234,1,0,0,0,0,1,0
4203,35,9,694.376,506001,3,7.6212,2,0,0,0,0,1,0
4204,59,33,745.184,796470,4,16.0892,2,0,0,0,0,0,0
4205,40,16,516.548,363001,3,17.7828,3,0,0,0,0,0,0
4206,61,36,1177.052,363001,2,33.0252,1,0,0,0,0,0,0
4207,48,23,245.572,302001,1,11.0084,2,0,0,0,0,0,0
4208,37,11,431.868,201001,3,17.7828,1,0,0,0,0,1,1
4209,56,32,491.144,762001,1,15.2424,3,2040.788,0,0,0,1,0
4210,35,9,177.828,794002,2,11.8552,3,1058.5,0,0,0,1,0
4211,35,8,364.124,176001,2,14.14156,2,0,0,0,0,0,0
4212,40,16,880.672,321001,2,15.2424,2,0,0,0,0,0,0
4213,50,23,76.212,492001,1,4.234,2,829.864,0,0,0,1,0
4214,49,25,330.252,530017,3,16.0892,2,0,0,0,0,0,0
4215,46,22,753.652,791120,1,22.8636,1,0,0,1,1,1,1
4216,64,40,177.828,795114,2,2.5404,3,0,0,0,0,0,0
4217,60,35,1464.964,686001,3,26.2508,3,0,1,0,0,1,0
4218,45,21,245.572,522001,1,2.5404,3,889.14,0,0,0,1,1
4219,52,27,364.124,841301,4,1.6936,2,0,0,0,0,0,1
4220,58,34,254.04,321001,3,3.3872,2,0,0,0,0,0,0
4221,54,30,330.252,122001,4,0.8468,3,0,0,1,0,1,0
4222,48,22,702.844,607001,2,3.3872,3,2100.064,0,0,0,1,0
4223,51,25,491.144,500001,3,5.9276,2,1888.364,0,0,0,0,0
4224,53,26,67.744,737135,1,4.234,2,0,0,0,0,0,1
4225,57,27,330.252,452001,3,8.468,3,0,0,1,0,0,1
4226,43,18,1727.472,507101,2,74.5184,1,0,0,0,0,1,0
4227,37,13,381.06,147001,1,15.2424,1,0,0,0,0,0,0
4228,32,7,939.948,152101,1,32.1784,1,0,0,1,0,0,0
4229,34,10,702.844,335001,2,16.936,2,1253.264,0,0,0,0,0
4230,54,24,702.844,796321,1,25.404,3,0,0,0,0,0,0
4231,62,36,973.82,785621,2,23.7104,1,1710.536,0,0,0,1,1
4232,56,32,508.08,600001,1,15.2424,3,1922.236,0,0,0,1,0
4233,39,15,448.804,799120,1,15.2424,1,0,0,0,0,0,0
4234,32,7,1134.712,482001,2,27.9444,1,0,0,0,0,1,0
4235,50,24,770.588,148001,1,6.7744,3,0,0,0,0,1,0
4236,27,1,770.588,563101,2,1.6936,1,0,0,0,0,1,0
4237,37,12,1083.904,495223,2,33.0252,1,0,0,0,0,1,1
4238,60,34,660.504,396445,3,37.2592,1,0,0,1,0,0,0
4239,43,19,1363.348,854105,2,64.3568,1,3929.152,0,0,0,1,0
4240,62,36,508.08,560001,3,18.6296,3,0,0,0,0,1,0
4241,39,14,1363.348,470001,1,34.7188,1,4310.212,0,1,0,0,0
4242,34,9,338.72,795133,4,16.936,2,0,0,0,0,1,1
4243,46,21,575.824,491001,1,1.6936,2,0,0,0,0,1,0
4244,46,22,626.632,759001,3,5.9276,1,0,0,0,0,1,0
4245,51,26,465.74,421001,3,16.936,2,787.524,0,0,0,1,0
4246,44,20,1227.86,682555,1,29.638,1,0,0,0,0,0,1
4247,60,35,203.232,518001,1,12.702,2,0,0,0,0,0,0
4248,65,39,84.68,624001,1,6.7744,2,0,0,0,0,1,0
4249,58,33,1168.584,141001,2,33.0252,1,0,0,1,0,1,0
4250,37,12,533.484,624001,4,17.7828,3,0,0,0,0,1,0
4251,52,28,457.272,785001,4,0.8468,3,0,0,0,0,0,1
4252,42,16,525.016,194302,3,7.6212,3,0,0,0,0,1,0
4253,54,29,685.908,132103,1,0.8468,3,0,0,0,0,0,0
4254,54,28,516.548,507101,3,25.404,2,0,0,0,0,1,1
4255,51,27,575.824,273001,1,13.5488,3,0,0,0,0,1,0
4256,59,35,660.504,796470,2,23.7104,1,0,0,0,0,1,0
4257,41,17,1397.22,759001,2,64.3568,1,1329.476,0,0,0,0,0
4258,43,17,406.464,141001,3,18.6296,2,0,0,0,0,0,1
4259,52,26,1312.54,563101,3,60.9696,2,0,1,0,0,1,0
4260,52,26,1337.944,321001,2,31.3316,3,2125.468,1,0,0,0,1
4261,57,31,440.336,821115,1,11.8552,1,0,0,0,0,1,0
4262,53,28,152.424,797109,4,6.7744,1,0,0,0,0,0,0
4263,58,33,355.656,799120,4,14.3956,1,0,0,0,0,0,0
4264,59,33,152.424,785001,2,1.6936,3,0,0,0,0,0,0
4265,57,31,338.72,753001,2,2.5404,1,0,0,1,1,1,1
4266,27,2,372.592,244001,4,5.0808,2,0,0,1,1,1,0
4267,42,16,93.148,834001,1,1.6936,1,736.716,0,0,0,0,1
4268,52,26,1642.792,834001,2,48.2676,2,0,1,0,0,1,0
4269,49,23,914.544,524001,2,20.3232,2,0,0,0,0,1,0
4270,47,23,101.616,605001,4,4.234,2,0,0,0,0,0,0
4271,45,19,160.892,506001,3,12.702,1,795.992,0,0,0,1,1
4272,25,1,1270.2,575001,1,53.60244,1,0,0,0,0,0,0
4273,47,22,753.652,571401,4,16.0892,3,0,0,0,0,1,0
4274,44,19,702.844,744104,2,32.1784,3,0,0,1,0,0,1
4275,30,3,668.972,744104,4,16.936,2,0,0,0,0,1,0
4276,63,38,863.736,605001,4,28.7912,2,0,0,0,0,0,0
4277,50,24,1312.54,132103,1,61.8164,1,0,0,0,0,1,1
4278,40,16,1168.584,495223,1,29.638,1,0,0,0,0,1,0
4279,56,31,431.868,575001,3,14.3956,1,0,0,0,0,1,1
4280,39,15,677.44,282001,2,15.2424,2,728.248,0,0,0,1,1
4281,42,18,1143.18,605001,2,27.9444,1,0,0,1,1,1,1
4282,28,1,287.912,682001,4,12.702,2,1371.816,0,0,0,0,1
4283,26,0,1651.26,403802,3,53.60244,3,0,1,1,1,1,0
4284,58,32,525.016,194302,3,18.6296,3,1837.556,0,0,1,1,1
4285,38,13,1464.964,793120,2,27.9444,1,2057.724,0,0,0,0,0
4286,23,-3,1261.732,769001,2,60.9696,1,0,0,0,0,1,0
4287,53,29,169.36,753001,1,1.6936,1,1109.308,0,0,0,1,1
4288,54,28,355.656,331001,4,21.17,1,0,0,0,0,1,1
4289,42,17,237.104,362001,1,5.0808,3,0,0,0,0,0,1
4290,54,28,804.46,492001,1,16.0892,2,0,0,0,0,1,0
4291,66,42,804.46,421001,2,0,3,0,0,0,0,1,0
4292,46,21,287.912,250001,1,0.8468,1,1050.032,0,0,0,1,0
4293,63,37,1617.388,263139,2,36.4124,3,1735.94,1,0,0,0,0
4294,63,38,347.188,194302,2,12.702,1,1464.964,0,0,0,1,1
4295,58,34,1270.2,457001,1,62.6632,1,4073.108,0,0,0,1,0
4296,65,41,770.588,797112,2,0,3,1236.328,0,0,0,0,0
4297,35,9,711.312,516001,4,18.6296,2,0,0,0,0,1,0
4298,33,9,618.164,518001,4,28.7912,1,1185.52,0,0,0,1,0
4299,43,19,1033.096,151001,1,2.5404,1,0,0,0,0,1,0
4300,30,5,618.164,822101,1,22.0168,2,1126.244,0,0,0,1,0
4301,61,37,169.36,521001,2,2.5404,3,0,0,0,0,1,0
4302,49,24,1100.84,380001,4,9.3148,1,2379.508,1,0,1,1,0
4303,52,27,719.78,411001,3,28.7912,3,0,1,0,0,0,0
4304,45,21,1134.712,176215,2,27.9444,1,0,0,0,0,1,1
4305,64,39,829.864,342001,3,15.2424,2,677.44,0,0,0,1,0
4306,26,1,457.272,522001,2,13.5488,3,0,0,1,0,0,0
4307,35,11,347.188,734001,3,16.936,1,0,0,0,0,1,0
4308,45,19,1083.904,620001,4,50.808,3,0,1,0,0,1,0
4309,44,20,1117.776,250001,3,22.0168,1,2608.144,1,0,0,0,0
4310,34,8,1591.984,122001,1,24.5572,3,0,1,0,0,1,0
4311,65,41,1439.56,194101,4,51.6548,2,0,1,0,1,1,1
4312,32,8,118.552,791104,3,7.6212,3,939.948,0,0,0,0,0
4313,41,15,787.524,442001,1,23.7104,3,0,0,0,0,1,0
4314,52,28,668.972,194101,1,22.8636,2,0,0,0,0,1,1
4315,35,9,668.972,841301,4,18.6296,2,0,0,0,0,0,0
4316,51,26,525.016,282001,4,15.2424,3,1007.692,0,0,0,1,0
4317,30,6,804.46,848101,2,1.6936,1,0,0,1,0,1,0
4318,58,33,508.08,424001,4,11.0084,3,0,0,0,0,1,0
4319,49,23,635.1,785621,1,12.702,2,0,0,0,0,0,1
4320,63,38,719.78,799203,4,0.8468,2,0,0,0,0,0,1
4321,40,15,1210.924,363001,1,34.7188,1,0,0,0,0,1,0
4322,27,0,287.912,390001,1,16.936,2,948.416,0,0,0,0,1
4323,38,14,372.592,134003,2,14.3956,1,0,0,0,0,0,0
4324,52,28,262.508,815301,4,7.6212,2,1278.668,0,1,0,1,0
4325,49,24,110.084,413001,4,6.7744,1,939.948,0,0,0,1,0
4326,59,35,440.336,250001,4,12.702,1,0,0,0,0,1,1
4327,32,8,355.656,363001,1,1.6936,3,863.736,0,0,0,1,0
4328,30,4,863.736,688001,4,17.7828,3,1177.052,0,0,0,0,1
4329,64,38,1210.924,800001,2,54.1952,3,0,1,1,1,1,0
4330,59,33,84.68,606001,4,5.9276,3,0,0,0,0,1,0
4331,62,37,372.592,606001,1,9.3148,3,0,0,0,0,0,0
4332,61,37,1337.944,122001,2,50.808,1,2591.208,0,1,1,1,1
4333,53,26,101.616,201001,2,8.468,2,0,0,0,0,0,1
4334,51,26,499.612,756001,1,10.1616,1,1177.052,0,0,0,1,0
4335,55,29,779.056,507101,1,16.0892,2,0,0,0,0,0,0
4336,36,10,694.376,831001,2,23.7104,1,0,0,0,0,0,1
4337,44,19,372.592,248001,4,0,2,0,0,0,0,0,0
4338,26,2,1541.176,363001,2,27.0976,2,0,1,0,0,0,0
4339,54,30,1024.628,759001,2,3.3872,1,0,0,0,0,1,0
4340,35,11,321.784,796321,1,14.3956,1,0,0,0,0,0,1
4341,34,10,779.056,624001,2,22.8636,1,0,0,1,1,0,1
4342,28,3,448.804,713101,2,13.5488,3,0,0,0,0,0,0
4343,32,7,381.06,400001,3,19.4764,1,702.844,0,1,0,1,0
4344,38,14,533.484,673001,1,30.4848,2,0,0,1,0,1,0
4345,53,28,1532.708,364001,1,68.5908,1,0,0,0,0,1,0
4346,26,1,1558.112,744104,2,35.5656,3,4886.036,1,0,1,1,1
4347,45,21,279.444,122001,3,4.234,1,1151.648,0,0,1,1,1
4348,58,33,186.296,509001,3,1.6936,1,0,0,0,0,1,0
4349,59,33,838.332,822101,2,22.8636,1,0,0,0,0,0,0
4350,45,18,372.592,321001,3,8.468,2,1634.324,0,0,0,0,0
4351,64,39,855.268,737101,4,28.7912,2,0,0,0,0,0,1
4352,30,3,270.976,494001,1,16.936,2,0,0,0,0,1,1
4353,40,16,499.612,244001,4,22.60956,1,0,0,0,0,1,0
4354,61,36,211.7,273001,2,4.234,2,0,0,0,0,1,1
4355,40,16,1185.52,494001,3,47.4208,1,0,1,0,0,0,0
4356,40,10,245.572,503001,1,6.351,3,0,0,0,0,1,0
4357,43,19,296.38,600001,1,5.9276,1,0,0,0,0,0,0
4358,39,14,1193.988,641001,4,53.3484,1,0,1,1,1,1,1
4359,35,11,635.1,302001,4,16.936,3,668.972,0,0,0,0,0
4360,38,12,491.144,796470,2,23.7104,1,0,0,0,0,1,0
4361,67,43,347.188,503001,2,9.3148,1,0,0,0,0,0,0
4362,55,30,355.656,753001,2,16.936,2,1659.728,0,0,0,0,1
4363,28,2,465.74,362001,3,9.3148,2,0,0,0,0,0,0
4364,30,4,152.424,175101,4,2.5404,2,711.312,0,0,0,1,0
4365,59,35,635.1,503001,4,19.4764,3,0,0,1,0,0,0
4366,26,2,719.78,190001,2,21.17,1,0,0,0,0,0,0
4367,52,28,364.124,450001,4,9.3148,2,0,0,0,0,0,0
4368,40,15,1261.732,691001,2,33.0252,1,2701.292,0,0,0,1,1
4369,31,7,211.7,791113,2,8.468,2,0,0,1,1,1,1
4370,50,25,160.892,123401,4,3.3872,2,872.204,0,0,0,1,1
4371,27,3,152.424,795114,1,3.3872,3,0,0,0,0,0,0
4372,64,39,110.084,176215,4,5.0808,2,0,0,0,0,1,0
4373,34,10,347.188,797109,1,20.3232,2,0,0,0,0,0,0
4374,30,6,1177.052,721301,1,36.4124,1,0,0,0,0,1,0
4375,39,15,525.016,854105,3,19.73044,1,1109.308,0,0,1,1,1
4376,34,10,431.868,250001,3,16.936,1,1100.84,0,0,0,0,0
4377,40,15,601.228,842001,3,25.404,1,2303.296,0,0,0,1,0
4378,33,8,1227.86,795133,1,22.8636,3,0,1,0,0,1,0
4379,38,12,381.06,143001,4,10.1616,2,1168.584,0,0,0,1,0
4380,42,17,448.804,335001,4,16.0892,3,0,0,0,0,1,0
4381,37,13,541.952,794002,1,12.702,3,0,0,0,0,1,0
4382,33,8,330.252,470001,4,6.7744,1,0,0,0,0,1,0
4383,60,34,321.784,563101,3,18.6296,3,0,0,1,0,0,0
4384,28,4,719.78,521001,3,21.17,1,0,0,0,0,1,0
4385,45,20,516.548,473001,3,22.8636,2,0,0,0,0,0,1
4386,56,32,194.764,799001,1,10.1616,3,1075.436,0,0,0,1,1
4387,53,27,1033.096,500001,1,20.3232,1,2794.44,0,0,0,0,0
4388,37,12,609.696,605001,4,5.9276,3,0,0,0,0,0,0
4389,47,21,1041.564,313001,1,61.8164,1,0,0,0,0,0,0
4390,58,32,338.72,797112,1,13.5488,1,0,0,1,1,1,1
4391,52,26,525.016,769001,4,23.7104,2,0,0,0,0,1,0
4392,46,22,956.884,403721,2,27.9444,1,0,0,0,0,0,1
4393,52,27,685.908,175101,4,32.1784,2,0,0,0,0,0,0
4394,24,0,499.612,413001,4,13.5488,1,0,0,0,0,0,0
4395,57,31,211.7,795114,2,5.9276,2,872.204,0,0,0,0,0
4396,66,41,211.7,331001,4,5.0808,2,0,0,0,0,1,1
4397,30,5,118.552,821115,4,4.234,3,0,0,0,0,1,0
4398,48,23,160.892,263001,1,0.8468,1,0,0,0,0,1,0
4399,63,37,516.548,424001,1,21.17,3,0,0,0,0,0,0
4400,48,23,177.828,263001,1,0.8468,1,0,0,0,0,0,0
4401,34,10,372.592,194302,1,11.26244,1,0,0,0,0,1,0
4402,60,35,355.656,263139,3,12.702,1,0,0,0,0,0,1
4403,55,25,440.336,762001,1,11.8552,3,1752.876,0,1,0,0,0
4404,50,24,948.416,737101,1,0,1,0,0,0,0,0,0
4405,29,5,287.912,680001,1,3.3872,3,0,0,0,0,0,0
4406,61,35,702.844,826001,2,14.3956,3,2074.66,0,0,0,1,0
4407,50,25,203.232,396445,4,3.3872,2,1160.116,0,0,0,1,0
4408,37,13,601.228,700001,2,14.3956,2,0,0,0,0,1,1
4409,64,40,1532.708,620001,2,19.4764,2,0,1,0,1,1,1
4410,43,19,635.1,190001,4,1.6936,3,863.736,0,0,0,1,0
4411,39,14,1295.604,673001,2,25.404,1,0,0,0,0,0,0
4412,23,-2,635.1,796001,2,15.2424,2,0,0,0,0,1,1
4413,34,10,160.892,176215,4,3.3872,2,0,0,0,0,0,0
4414,29,2,262.508,363001,4,12.702,2,0,0,0,0,0,1
4415,33,8,1507.304,605001,3,71.978,1,0,1,1,1,1,0
4416,60,35,550.42,171001,2,12.702,1,1862.96,0,0,0,0,1
4417,49,25,67.744,797112,1,2.5404,1,821.396,0,0,0,0,0
4418,54,28,779.056,442001,2,9.3148,1,0,0,0,0,1,0
4419,59,34,1227.86,390001,4,15.2424,1,1676.664,1,0,0,1,0
4420,42,17,719.78,834001,1,31.3316,3,2303.296,0,0,0,0,0
4421,62,38,1261.732,335001,1,39.7996,1,0,0,0,0,1,0
4422,63,38,76.212,686001,4,5.0808,2,846.8,0,0,0,1,1
4423,57,31,1388.752,491001,2,32.1784,3,3573.496,1,0,1,1,1
4424,61,36,338.72,607001,3,4.234,2,846.8,0,1,0,0,0
4425,35,10,457.272,799203,1,21.17,3,0,0,0,0,0,1
4426,26,0,1388.752,682555,2,33.872,3,2548.868,1,0,0,1,0
4427,33,8,1185.52,736101,1,38.9528,1,0,0,0,0,1,0
4428,31,7,152.424,524001,1,3.3872,3,0,0,0,0,0,0
4429,51,27,101.616,842001,4,8.468,1,0,0,1,0,1,0
4430,55,29,1185.52,522001,2,22.8636,1,0,0,0,0,1,0
4431,38,12,203.232,734001,2,6.7744,3,0,0,0,0,1,1
4432,38,12,508.08,756001,2,15.2424,1,0,0,0,0,1,0
4433,53,27,423.4,517501,2,6.7744,3,0,0,0,0,1,0
4434,62,38,372.592,605001,1,16.0892,2,0,0,0,0,0,1
4435,35,9,431.868,575001,4,18.6296,2,931.48,0,0,0,1,0
4436,46,21,287.912,795114,2,11.0084,1,982.288,0,0,0,0,0
4437,60,35,279.444,424001,2,4.234,2,0,0,0,0,1,0
4438,63,38,533.484,628001,2,12.702,1,0,0,0,0,1,0
4439,43,18,186.296,821115,2,0,3,0,0,0,0,0,0
4440,33,7,880.672,686001,2,30.4848,3,0,1,0,0,0,1
4441,43,19,635.1,321001,3,2.5404,3,0,0,0,0,0,0
4442,62,36,635.1,791104,2,14.3956,3,0,0,0,0,0,0
4443,48,23,525.016,248001,4,30.4848,3,702.844,0,0,0,0,1
4444,38,14,406.464,400001,1,15.2424,1,1431.092,0,0,0,0,0
4445,36,10,618.164,791104,2,23.7104,1,0,0,0,0,1,1
4446,49,25,1143.18,797112,2,11.8552,1,694.376,0,0,0,1,1
4447,61,35,516.548,509001,3,18.6296,3,990.756,0,0,0,1,1
4448,49,22,660.504,821115,3,16.936,2,0,0,0,0,1,0
4449,59,34,338.72,821115,3,7.6212,3,0,0,0,0,1,0
4450,30,6,372.592,517501,1,1.6936,3,0,0,0,0,0,1
4451,44,20,381.06,791120,2,21.17,1,0,0,0,0,1,0
4452,67,41,152.424,131001,2,3.3872,1,0,0,0,0,1,0
4453,59,35,448.804,331001,4,19.4764,3,1473.432,0,0,0,1,0
4454,37,11,93.148,495001,3,0.8468,2,0,0,0,0,0,0
4455,50,24,321.784,620001,3,5.0808,2,0,0,0,0,1,0
4456,56,31,237.104,834001,1,12.702,2,0,0,1,1,1,1
4457,29,3,296.38,201001,2,2.5404,1,745.184,0,0,1,1,1
4458,55,29,685.908,797001,3,14.3956,2,1448.028,0,0,0,1,0
4459,48,22,762.12,848101,2,6.7744,3,1735.94,0,0,0,0,0
4460,32,8,973.82,785001,1,33.872,1,0,0,0,0,0,0
4461,47,22,660.504,396230,1,1.6936,2,0,0,0,0,1,0
4462,46,21,254.04,495223,4,16.0892,3,0,0,0,0,1,0
4463,33,7,330.252,400001,4,6.7744,1,0,0,0,0,1,1
4464,39,13,584.292,620001,3,0.8468,1,0,0,0,0,0,0
4465,60,35,245.572,442001,3,1.6936,1,668.972,0,0,0,1,1
4466,39,15,457.272,786001,4,18.6296,2,0,0,0,0,0,1
4467,34,10,508.08,854105,3,23.7104,1,0,0,0,1,1,1
4468,55,30,838.332,834001,1,0.8468,3,0,0,0,0,0,0
4469,67,42,431.868,848101,3,18.6296,1,0,0,0,0,1,1
4470,40,14,448.804,753001,3,4.234,3,0,0,1,1,1,1
4471,44,20,939.948,799203,2,44.8804,2,0,1,0,0,1,0
4472,56,30,668.972,364001,3,6.7744,1,2557.336,0,0,0,0,0
4473,50,25,762.12,563101,1,23.7104,2,0,0,0,0,1,0
4474,31,5,152.424,793120,2,2.5404,1,1050.032,0,0,0,1,1
4475,66,41,618.164,125001,3,20.3232,1,0,0,0,0,0,0
4476,43,18,499.612,171001,3,6.7744,3,770.588,0,0,0,1,0
4477,58,32,338.72,342001,2,2.5404,1,0,0,0,0,0,0
4478,33,9,347.188,335001,1,12.702,2,0,0,0,1,1,1
4479,33,9,448.804,495001,1,17.7828,3,0,0,0,0,0,0
4480,32,8,1083.904,795114,2,36.66644,1,0,0,0,0,1,0
4481,55,30,1227.86,673001,2,50.808,3,0,1,0,0,1,0
4482,25,-2,296.38,516001,4,8.468,3,0,0,0,0,1,0
4483,40,14,237.104,762001,2,6.7744,3,0,0,0,0,0,0
4484,54,28,1312.54,411001,1,8.468,1,2167.808,0,0,0,1,1
4485,36,11,1651.26,147001,2,25.404,1,0,0,0,0,1,1
4486,35,9,423.4,686001,4,18.6296,2,0,0,0,0,0,0
4487,44,19,406.464,744101,3,6.7744,3,0,0,0,0,0,1
4488,38,14,685.908,571401,1,30.4848,2,0,0,0,0,1,1
4489,30,4,423.4,680001,1,12.702,1,0,0,0,0,0,0
4490,39,13,177.828,442001,3,1.6936,2,0,0,0,0,1,0
4491,35,9,1202.456,396230,2,0,1,0,0,1,0,1,0
4492,41,16,541.952,424001,4,3.3872,1,0,0,0,0,1,0
4493,56,26,770.588,831001,1,25.404,3,0,0,0,0,1,1
4494,52,28,626.632,854105,1,22.0168,2,0,0,0,0,1,1
4495,29,4,1541.176,533101,1,31.3316,3,0,1,0,0,1,0
4496,38,14,694.376,606001,4,22.60956,1,0,0,0,0,0,0
4497,51,25,381.06,395003,4,22.0168,1,0,0,0,0,0,0
4498,45,21,719.78,759001,2,27.0976,1,0,0,1,0,1,0
4499,51,26,1126.244,521001,1,5.0808,1,2777.504,0,0,0,0,0
